ProductKey,ProductName,Category,Subcategory,product_status,q11,r11,c11_total,gp11,gm11_pct,q12,r12,c12_total,gp12,gm12_pct,revenue_change,gp_change,gm_pct_change,p11,c11,ugp11,p12,c12,ugp12,baseline_avg_ugp,price_effect,unit_cost_effect,volume_effect,mix_effect,reconciled_gp_change,residual
603,HL Bottom Bracket,Components,Bottom Brackets,NEW,0.0,0.0,0.0,0.0,0.0,11.0,801.834,593.3576,208.4764,0.25999945125799107,801.834,208.4764,0.25999945125799107,0.0,0.0,0.0,72.894,53.9416,18.9524,2.6635030771366432,0.0,0.0,29.298533848503077,179.17786615149691,208.4764,0.0
400,ML Mountain Handlebars,Components,Handlebars,NEW,0.0,0.0,0.0,0.0,0.0,32.0,1188.864,879.76,309.104,0.2599994616709733,1188.864,309.104,0.2599994616709733,0.0,0.0,0.0,37.152,27.4925,9.6595,2.6635030771366432,0.0,0.0,85.23209846837258,223.8719015316274,309.104,0.0
429,"ML Road Frame-W - Yellow, 40",Components,Road Frames,CONTINUING,14.0,4542.3378,4201.6632,340.6746,0.07499983818904882,83.0,26929.5741,24909.8604,2019.7137,0.07499983818904882,22387.2363,1679.0391,0.0,324.4527,300.1188,24.3339,324.4527,300.1188,24.3339,2.6635030771366432,0.0,0.0,183.7817123224284,1495.2573876775716,1679.0391,0.0
351,"Mountain-100 Black, 48",Bikes,Mountain Bikes,DISCONTINUED,459.0,852691.2239,871225.3296,-18534.1057,-0.02173601085657896,0.0,0.0,0.0,0.0,0.0,-852691.2239,18534.1057,0.02173601085657896,1857.7150847494554,1898.0944,-40.379315250544664,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1222.5479124057192,19756.65361240572,18534.1057,4.3e-15
533,"LL Mountain Frame - Black, 48",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,20.0,2997.48,2735.7,261.78,0.08733336002241883,2997.48,261.78,0.08733336002241883,0.0,0.0,0.0,149.874,136.785,13.089,2.6635030771366432,0.0,0.0,53.27006154273287,208.50993845726714,261.78,0.0
304,"HL Mountain Frame - Black, 38",Components,Mountain Frames,DISCONTINUED,102.0,72899.8386,62936.8662,9962.9724,0.13666659064455047,0.0,0.0,0.0,0.0,0.0,-72899.8386,-9962.9724,-0.13666659064455047,714.7043,617.0281,97.6762,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-271.67731386793764,-9691.295086132062,-9962.9724,0.0
471,"Classic Vest, S",Clothing,Vests,NEW,0.0,0.0,0.0,0.0,0.0,200.0,6927.431,4749.8,2177.631,0.3143489989290402,6927.431,2177.631,0.3143489989290402,0.0,0.0,0.0,34.637155,23.749,10.888155,2.6635030771366432,0.0,0.0,532.7006154273287,1644.9303845726713,2177.631,0.0
317,"Road-450 Red, 44",Bikes,Road Bikes,DISCONTINUED,236.0,206451.384,208791.1588,-2339.7748,-0.011333296753292775,0.0,0.0,0.0,0.0,0.0,-206451.384,2339.7748,0.011333296753292775,874.794,884.7083,-9.9143,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-628.5867262042478,2968.3615262042476,2339.7748,0.0
355,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,30.0,41759.82,37968.585,3791.235,0.09078667005748588,41759.82,3791.235,0.09078667005748588,0.0,0.0,0.0,1391.994,1265.6195,126.3745,2.6635030771366432,0.0,0.0,79.9050923140993,3711.3299076859007,3791.235,0.0
363,"Mountain-200 Black, 46",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,22.0,30293.868,27543.5886,2750.2794,0.09078667009442307,30293.868,2750.2794,0.09078667009442307,0.0,0.0,0.0,1376.994,1251.9813,125.0127,2.6635030771366432,0.0,0.0,58.59706769700615,2691.682332302994,2750.2794,0.0
498,"HL Touring Frame - Blue, 50",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,10.0,6023.46,6017.437,6.023,0.0009999236319324773,6023.46,6.023,0.0009999236319324773,0.0,0.0,0.0,602.346,601.7437,0.6023,2.6635030771366432,0.0,0.0,26.635030771366434,-20.612030771366435,6.023,0.0
547,HL Road Pedal,Components,Pedals,NEW,0.0,0.0,0.0,0.0,0.0,43.0,2089.542,1546.2628,543.2792,0.2599991768531094,2089.542,543.2792,0.2599991768531094,0.0,0.0,0.0,48.594,35.9596,12.6344,2.6635030771366432,0.0,0.0,114.53063231687567,428.74856768312435,543.2792,0.0
590,"Mountain-400-W Silver, 46",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,18.0,8310.492,7556.0112,754.4808,0.09078653826993636,8310.492,754.4808,0.09078653826993636,0.0,0.0,0.0,461.694,419.7784,41.9156,2.6635030771366432,0.0,0.0,47.943055388459584,706.5377446115405,754.4808,0.0
588,"Mountain-400-W Silver, 40",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,24.0,11080.656,10074.6816,1005.9744,0.09078653826993636,11080.656,1005.9744,0.09078653826993636,0.0,0.0,0.0,461.694,419.7784,41.9156,2.6635030771366432,0.0,0.0,63.924073851279445,942.0503261487206,1005.9744,0.0
243,"HL Road Frame - Red, 44",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,18.0,15460.2,15635.4156,-175.2156,-0.011333333333333334,15460.2,-175.2156,-0.011333333333333334,0.0,0.0,0.0,858.9,868.6342,-9.7342,2.6635030771366432,0.0,0.0,47.943055388459584,-223.15865538845958,-175.2156,0.0
424,HL Road Rear Wheel,Components,Wheels,CONTINUING,6.0,1285.416,951.2076,334.2084,0.26000018670998337,57.0,12211.452,9036.4722,3174.9798,0.26000018670998337,10926.036,2840.7714,0.0,214.236,158.5346,55.7014,214.236,158.5346,55.7014,2.6635030771366432,0.0,0.0,135.83865693396882,2704.932743066031,2840.7714,0.0
576,"Touring-1000 Blue, 60",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,46.0,61920.2581,68169.1434,-6248.8853,-0.10091826958970637,61920.2581,-6248.8853,-0.10091826958970637,0.0,0.0,0.0,1346.0925673913043,1481.9379,-135.84533260869566,2.6635030771366432,0.0,0.0,122.5211415482856,-6371.406441548285,-6248.8853,1.2e-15
236,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,CONTINUING,104.0,2964.465,3024.3928,-59.9278,-0.020215384563487846,657.0,18893.4595,19106.0199,-212.5604,-0.011250475329835703,15928.9945,-152.6326,0.008964909233652143,28.504471153846154,29.0807,-0.5762288461538462,28.75716818873668,29.0807,-0.3235318112633181,2.6635030771366432,166.02195192307695,0.0,1472.9172016565637,-1791.5717535796407,-152.63259999999997,-3.862095e-14
459,"Men's Bib-Shorts, S",Clothing,Bib-Shorts,CONTINUING,58.0,3131.652,2153.0122,978.6398,0.31249953698559096,538.0,28946.3994,19971.0442,8975.3552,0.3100681047052781,25814.7474,7996.7154,-0.002431432280312863,53.994,37.1209,16.8731,53.803716356877324,37.1209,16.682816356877325,2.6635030771366432,-102.3726,0.0,1278.481477025589,6820.606522974411,7996.7154,1.08e-14
580,"Road-350-W Yellow, 40",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,72.0,72730.25,77940.72,-5210.47,-0.07164102969534684,72730.25,-5210.47,-0.07164102969534684,0.0,0.0,0.0,1010.1423611111111,1082.51,-72.36763888888889,2.6635030771366432,0.0,0.0,191.77222155383834,-5402.242221553838,-5210.47,8e-16
509,"LL Touring Frame - Yellow, 58",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,4.0,800.208,799.4076,0.8004,0.0010002399376162197,800.208,0.8004,0.0010002399376162197,0.0,0.0,0.0,200.052,199.8519,0.2001,2.6635030771366432,0.0,0.0,10.654012308546573,-9.853612308546573,0.8004,0.0
321,"Road-650 Red, 58",Bikes,Road Bikes,CONTINUING,25.0,11744.85,12167.665,-422.815,-0.036000034057480514,281.0,132012.114,136764.5546,-4752.4406,-0.036000034057480514,120267.264,-4329.6256,0.0,469.794,486.7066,-16.9126,469.794,486.7066,-16.9126,2.6635030771366432,0.0,0.0,681.8567877469807,-5011.482387746981,-4329.6256,0.0
559,Chain,Components,Chains,NEW,0.0,0.0,0.0,0.0,0.0,19.0,230.736,170.7454,59.9906,0.2599967061923584,230.736,59.9906,0.2599967061923584,0.0,0.0,0.0,12.144,8.9866,3.1574,2.6635030771366432,0.0,0.0,50.60655846559622,9.384041534403776,59.9906,0.0
404,LL Road Handlebars,Components,Handlebars,NEW,0.0,0.0,0.0,0.0,0.0,14.0,374.136,276.8612,97.2748,0.2599985032180811,374.136,97.2748,0.2599985032180811,0.0,0.0,0.0,26.724,19.7758,6.9482,2.6635030771366432,0.0,0.0,37.28904307991301,59.98575692008699,97.2748,0.0
467,"Half-Finger Gloves, L",Clothing,Gloves,NEW,0.0,0.0,0.0,0.0,0.0,31.0,455.514,283.9383,171.5757,0.3766639444671294,455.514,171.5757,0.3766639444671294,0.0,0.0,0.0,14.694,9.1593,5.5347,2.6635030771366432,0.0,0.0,82.56859539123595,89.00710460876405,171.5757,0.0
293,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,DISCONTINUED,102.0,73704.6798,63631.7106,10072.9692,0.1366666163849205,0.0,0.0,0.0,0.0,0.0,-73704.6798,-10072.9692,-0.1366666163849205,722.5949,623.8403,98.7546,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-271.67731386793764,-9801.291886132063,-10072.9692,0.0
241,"HL Road Frame - Red, 44",Components,Road Frames,DISCONTINUED,16.0,12129.2144,11967.4912,161.7232,0.013333361474754704,0.0,0.0,0.0,0.0,0.0,-12129.2144,-161.7232,-0.013333361474754704,758.0759,747.9682,10.1077,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-42.61604923418629,-119.1071507658137,-161.7232,0.0
267,"LL Road Frame - Red, 52",Components,Road Frames,CONTINUING,18.0,3641.976,3368.8278,273.1482,0.075,49.0,9914.268,9170.6979,743.5701,0.075,6272.292,470.4219,0.0,202.332,187.1571,15.1749,202.332,187.1571,15.1749,2.6635030771366432,0.0,0.0,82.56859539123595,387.85330460876406,470.4219,0.0
567,"Touring-3000 Blue, 62",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,7.0,1987.6422,3230.1136,-1242.4714,-0.6250981187660435,1987.6422,-1242.4714,-0.6250981187660435,0.0,0.0,0.0,283.9488857142857,461.4448,-177.4959142857143,2.6635030771366432,0.0,0.0,18.644521539956504,-1261.1159215399566,-1242.4714,-1e-16
362,"Mountain-200 Black, 46",Bikes,Mountain Bikes,CONTINUING,53.0,65161.3217,58607.93,6553.3917,0.1005718043929732,535.0,656271.2284,591608.35,64662.8784,0.09853072266728675,591109.9067,58109.4867,-0.002041081725686451,1229.4589,1105.81,123.6489,1226.675193271028,1105.81,120.86519327102803,2.6635030771366432,-1489.2831,0.0,1283.8084831798622,58314.96131682014,58109.4867,-9e-15
510,"LL Touring Frame - Blue, 44",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,2.0,400.104,399.7038,0.4002,0.0010002399376162197,400.104,0.4002,0.0010002399376162197,0.0,0.0,0.0,200.052,199.8519,0.2001,2.6635030771366432,0.0,0.0,5.3270061542732865,-4.926806154273287,0.4002,0.0
570,"Touring-3000 Yellow, 54",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,19.0,5395.0288,8767.4512,-3372.4224,-0.6250981273723691,5395.0288,-3372.4224,-0.6250981273723691,0.0,0.0,0.0,283.94888421052633,461.4448,-177.49591578947368,2.6635030771366432,0.0,0.0,50.60655846559622,-3423.028958465596,-3372.4224,-2e-16
582,"Road-350-W Yellow, 44",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,18.0,18370.692,19485.18,-1114.488,-0.06066663139309069,18370.692,-1114.488,-0.06066663139309069,0.0,0.0,0.0,1020.594,1082.51,-61.916,2.6635030771366432,0.0,0.0,47.943055388459584,-1162.4310553884595,-1114.488,0.0
256,"LL Road Frame - Black, 60",Components,Road Frames,DISCONTINUED,1.0,178.5808,176.1997,2.3811,0.013333460260005555,0.0,0.0,0.0,0.0,0.0,-178.5808,-2.3811,-0.013333460260005555,178.5808,176.1997,2.3811,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-2.6635030771366432,0.2824030771366434,-2.3811,0.0
275,"ML Road Frame - Red, 48",Components,Road Frames,DISCONTINUED,176.0,62814.048,61976.5344,837.5136,0.013333221256493452,0.0,0.0,0.0,0.0,0.0,-62814.048,-837.5136,-0.013333221256493452,356.898,352.1394,4.7586,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-468.7765415760492,-368.73705842395077,-837.5136,0.0
234,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,NEW,0.0,0.0,0.0,0.0,0.0,146.0,4281.1836,5619.8758,-1338.6922,-0.31269207889145423,4281.1836,-1338.6922,-0.31269207889145423,0.0,0.0,0.0,29.323175342465753,38.4923,-9.169124657534246,2.6635030771366432,0.0,0.0,388.8714492619499,-1727.5636492619499,-1338.6922,3.6e-15
497,"HL Touring Frame - Blue, 46",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,11.0,6625.806,6619.1807,6.6253,0.0009999236319324773,6625.806,6.6253,0.0009999236319324773,0.0,0.0,0.0,602.346,601.7437,0.6023,2.6635030771366432,0.0,0.0,29.298533848503077,-22.673233848503077,6.6253,0.0
350,"Mountain-100 Black, 44",Bikes,Mountain Bikes,DISCONTINUED,517.0,979303.6361,981314.8048,-2011.1687,-0.0020536722481796573,0.0,0.0,0.0,0.0,0.0,-979303.6361,2011.1687,0.0020536722481796573,1894.2043251450677,1898.0944,-3.8900748549323017,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1377.0310908796446,3388.1997908796448,2011.1687,2.11e-14
543,ML Mountain Pedal,Components,Pedals,NEW,0.0,0.0,0.0,0.0,0.0,24.0,894.096,661.632,232.464,0.2599989262897944,894.096,232.464,0.2599989262897944,0.0,0.0,0.0,37.254,27.568,9.686,2.6635030771366432,0.0,0.0,63.924073851279445,168.53992614872055,232.464,0.0
346,"Mountain-100 Silver, 44",Bikes,Mountain Bikes,DISCONTINUED,462.0,883373.8423,883415.3328,-41.4905,-4.696822343298403e-05,0.0,0.0,0.0,0.0,0.0,-883373.8423,41.4905,4.696822343298403e-05,1912.0645937229438,1912.1544,-0.08980627705627706,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1230.5384216371292,1272.0289216371293,41.4905,-1.36e-18
411,ML Mountain Front Wheel,Components,Wheels,CONTINUING,27.0,3386.205,2505.7917,880.4133,0.26,181.0,22700.115,16798.0851,5902.0299,0.26,19313.91,5021.6166,0.0,125.415,92.8071,32.6079,125.415,92.8071,32.6079,2.6635030771366432,0.0,0.0,410.1794738790431,4611.437126120957,5021.6166,0.0
220,"Sport-100 Helmet, Blue",Accessories,Helmets,DISCONTINUED,486.0,9798.9441,5845.5108,3953.4333,0.403455031445684,0.0,0.0,0.0,0.0,0.0,-9798.9441,-3953.4333,-0.403455031445684,20.162436419753085,12.0278,8.134636419753086,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1294.4624954884086,-2658.9708045115913,-3953.4333,-9.6e-15
394,LL Headset,Components,Headsets,CONTINUING,6.0,123.12,91.1088,32.0112,0.26,68.0,1395.36,1032.5664,362.7936,0.26,1272.24,330.7824,0.0,20.52,15.1848,5.3352,20.52,15.1848,5.3352,2.6635030771366432,0.0,0.0,165.1371907824719,165.6452092175281,330.7824,0.0
436,"ML Road Frame-W - Yellow, 48",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,27.0,9636.246,9745.4556,-109.2096,-0.011333210048809463,9636.246,-109.2096,-0.011333210048809463,0.0,0.0,0.0,356.898,360.9428,-4.0448,2.6635030771366432,0.0,0.0,71.91458308268938,-181.12418308268937,-109.2096,0.0
385,"Road-550-W Yellow, 42",Bikes,Road Bikes,CONTINUING,29.0,17407.6125,17563.8268,-156.2143,-0.008973907248911934,351.0,210692.1375,212582.8692,-1890.7317,-0.008973907248911934,193284.525,-1734.5174,0.0,600.2625,605.6492,-5.3867,600.2625,605.6492,-5.3867,2.6635030771366432,0.0,0.0,857.6479908379991,-2592.165390837999,-1734.5174,0.0
393,HL Fork,Components,Forks,CONTINUING,4.0,550.776,407.5744,143.2016,0.2599997095007771,315.0,43272.0836,32096.484,11175.5996,0.2582634962370982,42721.3076,11032.398,-0.0017362132636788562,137.694,101.8936,35.8004,137.37169396825396,101.8936,35.478093968253965,2.6635030771366432,-101.52639999999998,0.0,828.349456989496,10305.574943010504,11032.398,-1.45e-14
326,"Road-650 Red, 44",Bikes,Road Bikes,DISCONTINUED,492.0,206373.7788,203267.9796,3105.7992,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-206373.7788,-3105.7992,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1310.4435139512286,-1795.3556860487715,-3105.7992,0.0
503,"LL Touring Frame - Blue, 54",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,11.0,2200.572,2198.3709,2.2011,0.0010002399376162197,2200.572,2.2011,0.0010002399376162197,0.0,0.0,0.0,200.052,199.8519,0.2001,2.6635030771366432,0.0,0.0,29.298533848503077,-27.097433848503076,2.2011,0.0
403,LL Road Handlebars,Components,Handlebars,CONTINUING,10.0,242.945,179.78,63.165,0.2599971186894153,80.0,1943.56,1438.24,505.32,0.2599971186894153,1700.615,442.155,0.0,24.2945,17.978,6.3165,24.2945,17.978,6.3165,2.6635030771366432,0.0,0.0,186.44521539956503,255.70978460043497,442.155,0.0
542,LL Mountain Pedal,Components,Pedals,NEW,0.0,0.0,0.0,0.0,0.0,25.0,607.35,449.44,157.91,0.25999835350292255,607.35,157.91,0.25999835350292255,0.0,0.0,0.0,24.294,17.9776,6.3164,2.6635030771366432,0.0,0.0,66.58757692841608,91.32242307158391,157.91,0.0
276,"ML Road Frame - Red, 52",Components,Road Frames,DISCONTINUED,59.0,21056.982,20776.2246,280.7574,0.013333221256493452,0.0,0.0,0.0,0.0,0.0,-21056.982,-280.7574,-0.013333221256493452,356.898,352.1394,4.7586,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-157.14668155106196,-123.61071844893804,-280.7574,0.0
579,"Touring-2000 Blue, 54",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,36.0,26240.76,27185.4288,-944.6688,-0.036000054876459374,26240.76,-944.6688,-0.036000054876459374,0.0,0.0,0.0,728.91,755.1508,-26.2408,2.6635030771366432,0.0,0.0,95.88611077691917,-1040.554910776919,-944.6688,0.0
574,"Touring-1000 Blue, 50",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,20.0,28608.84,29638.758,-1029.918,-0.03599999161098458,28608.84,-1029.918,-0.03599999161098458,0.0,0.0,0.0,1430.442,1481.9379,-51.4959,2.6635030771366432,0.0,0.0,53.27006154273287,-1083.1880615427328,-1029.918,0.0
335,"Road-650 Black, 60",Bikes,Road Bikes,CONTINUING,45.0,21140.73,21901.797,-761.067,-0.036000034057480514,506.0,237443.5967,246273.5396,-8829.9429,-0.03718753852585994,216302.8667,-8068.8759,-0.0011875044683794269,469.794,486.7066,-16.9126,469.25611996047434,486.7066,-17.45048003952569,2.6635030771366432,-272.1673,0.0,1227.8749185599927,-9024.583518559992,-8068.8759,2e-16
585,"Touring-3000 Blue, 44",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,13.0,3691.3354,5998.7824,-2307.447,-0.6250981690799486,3691.3354,-2307.447,-0.6250981690799486,0.0,0.0,0.0,283.9488769230769,461.4448,-177.49592307692308,2.6635030771366432,0.0,0.0,34.62554000277636,-2342.0725400027763,-2307.447,-3e-16
378,"Road-250 Black, 52",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,22.0,32252.22,34208.8538,-1956.6338,-0.06066663938172318,32252.22,-1956.6338,-0.06066663938172318,0.0,0.0,0.0,1466.01,1554.9479,-88.9379,2.6635030771366432,0.0,0.0,58.59706769700615,-2015.2308676970063,-1956.6338,0.0
369,"Road-250 Red, 48",Bikes,Road Bikes,CONTINUING,39.0,57174.39,59232.6696,-2058.2796,-0.03600002728494349,444.0,650059.1315,674341.1616,-24282.0301,-0.03735357127276967,592884.7415,-22223.7505,-0.001353543987826182,1466.01,1518.7864,-52.7764,1464.097143018018,1518.7864,-54.689256981981984,2.6635030771366432,-849.3085,0.0,1078.7187462403406,-22453.16074624034,-22223.7505,8e-15
500,"HL Touring Frame - Blue, 60",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,26.0,15660.996,15645.3362,15.6598,0.0009999236319324773,15660.996,15.6598,0.0009999236319324773,0.0,0.0,0.0,602.346,601.7437,0.6023,2.6635030771366432,0.0,0.0,69.25108000555272,-53.591280005552726,15.6598,0.0
245,"HL Road Frame - Red, 48",Components,Road Frames,CONTINUING,8.0,6246.5456,5778.0544,468.4912,0.07500004482477483,31.0,24205.3642,22389.9608,1815.4034,0.07500004482477483,17958.8186,1346.9122,0.0,780.8182,722.2568,58.5614,780.8182,722.2568,58.5614,2.6635030771366432,0.0,0.0,61.2605707741428,1285.6516292258573,1346.9122,0.0
263,"LL Road Frame - Red, 44",Components,Road Frames,CONTINUING,58.0,11618.0383,10855.1118,762.9265,0.06566741133914147,425.0,85863.2262,79541.7675,6321.4587,0.07362242230772363,74245.1879,5558.5322,0.00795501096858215,200.3110051724138,187.1571,13.153905172413793,202.03112047058823,187.1571,14.874020470588235,2.6635030771366432,731.049001724138,0.0,977.5056293091482,3849.977568966714,5558.5322,-2.7e-15
281,"LL Road Frame - Black, 44",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,13.0,2630.316,2660.1263,-29.8103,-0.011333353102821107,2630.316,-29.8103,-0.011333353102821107,0.0,0.0,0.0,202.332,204.6251,-2.2931,2.6635030771366432,0.0,0.0,34.62554000277636,-64.43584000277636,-29.8103,0.0
596,"Mountain-500 Black, 40",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,18.0,5831.892,5302.4346,529.4574,0.09078655777576128,5831.892,529.4574,0.09078655777576128,0.0,0.0,0.0,323.994,294.5797,29.4143,2.6635030771366432,0.0,0.0,47.943055388459584,481.5143446115404,529.4574,0.0
600,"Mountain-500 Black, 52",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,10.0,3239.94,2945.797,294.143,0.09078655777576128,3239.94,294.143,0.09078655777576128,0.0,0.0,0.0,323.994,294.5797,29.4143,2.6635030771366432,0.0,0.0,26.635030771366434,267.50796922863356,294.143,0.0
534,"LL Mountain Frame - Black, 52",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,1.0,149.874,136.785,13.089,0.08733336002241883,149.874,13.089,0.08733336002241883,0.0,0.0,0.0,149.874,136.785,13.089,2.6635030771366432,0.0,0.0,2.6635030771366432,10.425496922863356,13.089,0.0
516,ML Mountain Seat/Saddle,Components,Saddles,NEW,0.0,0.0,0.0,0.0,0.0,23.0,540.132,399.6986,140.4334,0.25999829671265545,540.132,140.4334,0.25999829671265545,0.0,0.0,0.0,23.484,17.3782,6.1058,2.6635030771366432,0.0,0.0,61.2605707741428,79.1728292258572,140.4334,0.0
396,HL Headset,Components,Headsets,CONTINUING,4.0,299.352,221.5204,77.8316,0.2600002672439135,185.0,13845.03,10245.3185,3599.7115,0.2600002672439135,13545.678,3521.8799,0.0,74.838,55.3801,19.4579,74.838,55.3801,19.4579,2.6635030771366432,0.0,0.0,482.09405696173246,3039.7858430382676,3521.8799,0.0
583,"Road-350-W Yellow, 48",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,77.0,76596.9405,83353.27,-6756.3295,-0.08820625805543761,76596.9405,-6756.3295,-0.08820625805543761,0.0,0.0,0.0,994.765461038961,1082.51,-87.74453896103896,2.6635030771366432,0.0,0.0,205.08973693952154,-6961.419236939521,-6756.3295,-3e-15
428,"ML Mountain Frame - Black, 48",Components,Mountain Frames,CONTINUING,65.0,13447.3486,12078.2545,1369.0941,0.10181145300271312,622.0,130157.232,115579.6046,14577.6274,0.11200013380739382,116709.8834,13208.5333,0.010188680804680699,206.88228615384617,185.8193,21.062986153846154,209.256,185.8193,23.4367,2.6635030771366432,1476.4500123076923,0.0,1483.5712139651105,10248.512073727197,13208.5333,-3e-15
458,"Women's Tights, L",Clothing,Tights,CONTINUING,138.0,5948.8893,4268.8092,1680.0801,0.2824191231798514,1320.0,58641.2053,40832.088,17809.1173,0.3036963038002222,52692.316,16129.0372,0.021277180620370793,43.10789347826087,30.9334,12.17449347826087,44.42515553030303,30.9334,13.49175553030303,2.6635030771366432,1738.785908695652,0.0,3148.2606371755123,11241.990654128835,16129.0372,8.8e-15
562,"Touring-1000 Yellow, 50",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,26.0,19835.4624,38530.3854,-18694.923,-0.9424999842705961,19835.4624,-18694.923,-0.9424999842705961,0.0,0.0,0.0,762.9024,1481.9379,-719.0355,2.6635030771366432,0.0,0.0,69.25108000555272,-18764.174080005552,-18694.923,0.0
219,"Mountain Bike Socks, L",Clothing,Socks,DISCONTINUED,67.0,381.9,227.5521,154.3479,0.4041578947368421,0.0,0.0,0.0,0.0,0.0,-381.9,-154.3479,-0.4041578947368421,5.7,3.3963,2.3037,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-178.4547061681551,24.106806168155106,-154.3479,0.0
383,"Road-550-W Yellow, 40",Bikes,Road Bikes,CONTINUING,39.0,23410.2375,23620.3188,-210.0813,-0.008973907248911934,475.0,285124.6875,287683.37,-2558.6825,-0.008973907248911934,261714.45,-2348.6012,0.0,600.2625,605.6492,-5.3867,600.2625,605.6492,-5.3867,2.6635030771366432,0.0,0.0,1161.2873416315765,-3509.8885416315766,-2348.6012,0.0
300,"HL Mountain Frame - Black, 48",Components,Mountain Frames,DISCONTINUED,104.0,84215.04,72705.6512,11509.3888,0.13666666666666666,0.0,0.0,0.0,0.0,0.0,-84215.04,-11509.3888,-0.13666666666666666,809.76,699.0928,110.6672,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-277.0043200222109,-11232.384479977789,-11509.3888,0.0
427,"ML Mountain Frame - Black, 44",Components,Mountain Frames,CONTINUING,30.0,6277.68,5574.579,703.101,0.11200013380739382,424.0,88724.544,78787.3832,9937.1608,0.11200013380739382,82446.864,9234.0598,0.0,209.256,185.8193,23.4367,209.256,185.8193,23.4367,2.6635030771366432,0.0,0.0,1049.4202123918376,8184.639587608162,9234.0598,0.0
257,"LL Road Frame - Black, 60",Components,Road Frames,CONTINUING,16.0,2943.0112,2722.2848,220.7264,0.075000190281301,38.0,6989.6516,6465.4264,524.2252,0.075000190281301,4046.6404,303.4988,0.0,183.9382,170.1428,13.7954,183.9382,170.1428,13.7954,2.6635030771366432,0.0,0.0,58.59706769700615,244.90173230299385,303.4988,0.0
592,"Mountain-500 Silver, 42",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,22.0,7457.868,6780.7938,677.0742,0.09078656259402822,7457.868,677.0742,0.09078656259402822,0.0,0.0,0.0,338.994,308.2179,30.7761,2.6635030771366432,0.0,0.0,58.59706769700615,618.4771323029938,677.0742,0.0
402,HL Mountain Handlebars,Components,Handlebars,NEW,0.0,0.0,0.0,0.0,0.0,23.0,1659.726,1228.1977,431.5283,0.2599997228458191,1659.726,431.5283,0.2599997228458191,0.0,0.0,0.0,72.162,53.3999,18.7621,2.6635030771366432,0.0,0.0,61.2605707741428,370.2677292258572,431.5283,0.0
